24,p268 0.351670930939,412 0.267351630288,20 0.174362057846,p1696 0.157650937379,1410 0.136083948654,927 0.13375167058,293 0.13225156348,942 0.121989721381,2371 0.121516856709,1438 0.120600179899,2844 0.112594357947,1540 0.111700373363,1435 0.109984899726,3120 0.10609860487,1194 0.10396696365,2882 0.102640005924,2504 0.101354973688,1749 0.100720703133,2255 0.097425731099,1110 0.0970949952881,3043 0.0966110035235,1198 0.094695100151,1233 0.0931099387933,2672 0.0913317778501,2767 0.0909933662859,1541 0.0878288364809,1753 0.0872940719771,1631 0.0870767846477,1458 0.0864456217343,1673 0.08609768014,3184 0.0850957507489,618 0.0839973803449,2376 0.0839210935405,2742 0.0837404435577,1707 0.0819237928795,1846 0.0816512307654,1563 0.0814876792176,2185 0.081011426489,2535 0.0809876252557,2150 0.0808901777181,2320 0.0807949483429,2342 0.080354635481,3141 0.0798435251971,2900 0.0792790362027,1441 0.0791079862074,p1892 0.0784843692001,1748 0.0779710458235,2836 0.0772279461519,2080 0.0769201180895,2409 0.0768897855865,1235 0.0764082377838,2912 0.0762906099372,1678 0.0761556519909,2848 0.0757967033018,p3078 0.07476069408,95 0.0744610452294,1587 0.074290624201,2740 0.0741919848455,2895 0.0737427048579,2378 0.0729794162991,3020 0.0729002331914,1383 0.0727529056121,111 0.0725982879056,1809 0.0709123081044,3128 0.0705122013563,3073 0.0695877441061,2062 0.0692370130095,3068 0.0684786026421,1216 0.0682701599674,1008 0.0678651563731,2228 0.0678631218872,1625 0.0677554557641,1960 0.0674622787367,2972 0.0671208261648,2210 0.0670926215731,1828 0.0669981891875,1535 0.0668284579104,1886 0.0664746470079,2203 0.0663505311468,1947 0.0649603271228,1199 0.0642466727597,3059 0.0638344327126,3039 0.0632411400551,224 0.0627189057569,2920 0.0625946788944,78 0.0623183669131,2953 0.0619465746404,1382 0.0614805270191,2453 0.0614792355167,1637 0.0613322914366,2705 0.0612696169519,2268 0.0608986984698,2903 0.0604977692397,2931 0.060451584927,2668 0.0601078170521,298 0.0600113054898,3127 0.0594231956793,1554 0.0593858639396,1180 0.0593051304044,2000 0.059006398188
25,436 0.347840418223,741 0.208506088933,742 0.208506088933,1128 0.208506088933,360 0.208506088933,p2318 0.204580650359,819 0.187956099193,1938 0.174574201738,p2984 0.160982708778,1093 0.157962933933,p268 0.154020002355,p3119 0.147756327429,25 0.137911684473,2617 0.136024470667,2542 0.126940299318,444 0.126930300443,574 0.126930300443,p1653 0.126767498304,1374 0.125911832213,966 0.125652158572,179 0.125194091975,517 0.124981765041,182 0.122373852276,3169 0.122022018083,p3089 0.121685297864,589 0.121562974428,2268 0.120902427432,1177 0.119172158728,652 0.118583334184,590 0.117514879289,3070 0.117030952067,p2319 0.115169343951,575 0.114730441686,2812 0.114311053907,180 0.113303226617,181 0.112528565209,2990 0.111617492453,18 0.111194054131,2017 0.108626638613,1728 0.107196310911,2894 0.105734302371,2634 0.105220465599,p2741 0.103989151077,2882 0.10382177732,651 0.102713480685,708 0.102043091016,2965 0.10180649394,1940 0.101346990617,1689 0.101346990617,p2452 0.100936983253,1030 0.100701476528,p3048 0.0981090906859,2522 0.0971177877954,795 0.096035976145,3136 0.0942147828801,2512 0.0930382270802,1798 0.092514163558,2852 0.0917041992103,2332 0.0913245133494,601 0.0911655891882,2151 0.0911636139228,987 0.09063184466,2298 0.0902447814974,2336 0.090057578363,591 0.0892719965753,p2818 0.0880130173642,2951 0.0879801326757,3168 0.0872014446451,1995 0.0853442102295,238 0.084790826419,p1719 0.08469390775,1461 0.0846231855906,2892 0.0837262520699,1827 0.0829892088552,1032 0.0818435805706,1620 0.0807475485393,p2988 0.0806013866044,1931 0.080396203338,1908 0.0802096698926,2539 0.079257021328,1267 0.0788382840852,p2535 0.0781877336827,2553 0.0781020052362,1028 0.0780737104012,2502 0.0773033652009,2571 0.0770462607323,597 0.0769202509122,893 0.0767293946168,p2798 0.0763843860183,1347 0.0762255778732,2329 0.0757839640673,p1518 0.0751365776586,2048 0.0746893388329,1270 0.0734679657099,2711 0.0722251819802,1699 0.0714628726314,p1805 0.0708515559093,2375 0.0704487474445,p2859 0.0695828423,3091 0.0693329768607
26,1461 0.249929949568,2626 0.153237683072,3105 0.146361929366,2840 0.145290572225,2844 0.144480478316,25 0.137911684473,p2632 0.133515159333,2939 0.125530985016,2796 0.123965693549,121 0.119761072678,1069 0.119320479329,652 0.118583334184,483 0.11846625496,2372 0.117180510083,p3128 0.112583045297,p2080 0.111314572941,18 0.111194054131,2377 0.109635603475,p2541 0.107661004702,1677 0.107311354516,3068 0.10638958446,2870 0.105747964092,1463 0.105099413044,2558 0.104509545676,2817 0.104316553081,p2256 0.103515720159,439 0.10340966433,p2320 0.10298345357,651 0.102713480685,1755 0.10183135026,p2938 0.100265899815,1750 0.0990801256463,1754 0.0975177170213,2314 0.0965942728993,795 0.096035976145,86 0.0956856871517,2936 0.0953499228304,p1338 0.0925371088319,1226 0.0921345724246,59 0.0921086353346,2867 0.091939531443,2069 0.0909915770816,987 0.09063184466,1247 0.0896061656394,2036 0.0888952414761,1680 0.0852409968395,1728 0.0848901706223,238 0.084790826419,2111 0.0843797233475,3073 0.0842347001251,1485 0.0840622967875,2578 0.0837601054485,84 0.0836857338412,1747 0.0826913878841,p2866 0.0823785870416,2482 0.0819171895082,1462 0.0814194357459,1050 0.0810961404665,1304 0.080394447314,2151 0.0782870114582,3127 0.0780135460936,618 0.0774734702425,1591 0.0774623756999,3050 0.0772648571334,1534 0.0772549984357,617 0.0770287838012,597 0.0769202509122,300 0.0768672377454,2364 0.0768261731139,2119 0.0754560905762,2878 0.0751065155379,638 0.0750240933586,2767 0.0749542290062,3026 0.0744197195832,p2379 0.074309202691,1751 0.0741347356638,1923 0.073711359626,p2597 0.0731318260769,2319 0.0731236621855,3137 0.0723719069699,1951 0.0721620456588,1922 0.0713848576989,1213 0.0713472984885,2317 0.0705997746393,2621 0.0705059308175,2138 0.0700337418121,2668 0.069895773877,2629 0.0697402678203,3174 0.0696859059299,1341 0.069279864129,2950 0.0691141557484,2424 0.0690702395514,2742 0.0689797579725,1752 0.0686976628416,2522 0.0681870307519,239 0.0681665387999,3014 0.0680093151192,p2777 0.06787060407,2374 0.0677370983113,2624 0.0673351887026
27,1461 0.249929949568,2069 0.201897565693,p2297 0.181275016673,2502 0.1735731269,p1752 0.16704951966,2689 0.157334343442,2406 0.153874469763,2374 0.150299134215,1751 0.143587292572,2319 0.143531189552,155 0.142950120618,1753 0.141080660086,p2818 0.141036604077,2372 0.139311711322,3006 0.139131722343,25 0.137911684473,p2902 0.135665168962,2358 0.134803775388,p1901 0.130243649922,p3000 0.128982489973,2867 0.125525151574,1541 0.124779358147,2796 0.123965693549,1728 0.11943667738,1069 0.119320479329,2345 0.118901900117,652 0.118583334184,1892 0.118550828813,p2988 0.117324220041,1708 0.11442059601,2379 0.113828117363,2577 0.112216273898,86 0.112036074049,18 0.111194054131,2407 0.109278729687,2740 0.108166272504,59 0.107847789947,3068 0.10638958446,2852 0.105730816959,651 0.102713480685,p2481 0.102104504112,1755 0.10183135026,p1750 0.100649692091,2663 0.0998908669569,2311 0.0993607147301,84 0.0979856167892,2357 0.0976102727856,1657 0.0973818946794,2017 0.0973716872363,2479 0.0966852951304,p2864 0.0965472889293,2365 0.0960686865396,795 0.096035976145,3050 0.095867716324,2262 0.0955632779123,2624 0.0948865815321,3188 0.0947952124637,1959 0.0946900342647,p2669 0.0941212384822,3067 0.0923961187196,856 0.0923270365454,1226 0.0921345724246,987 0.09063184466,2582 0.0904645356055,3011 0.089903479404,p2983 0.0898652767881,1247 0.0896061656394,2314 0.0890926577744,2583 0.0886160883484,2378 0.0882958320624,1698 0.0882097256616,2868 0.086052420315,320 0.0848919670248,238 0.084790826419,3028 0.0846135219858,2111 0.0843797233475,2622 0.083746395895,3148 0.0837344354902,2668 0.0823274942549,1781 0.0822677228363,1627 0.0822018852598,p2435 0.0820849936091,1960 0.0820566109577,2482 0.0819171895082,2681 0.0818332733557,2840 0.0817445230525,1083 0.0814752040695,1462 0.0814194357459,3026 0.0811465898472,1050 0.0810961404665,1267 0.0805962875366,1748 0.0803624052713,1826 0.0793503766165,2151 0.0782870114582,1747 0.0782834055307,3127 0.0780135460936,1725 0.0779060060154,1754 0.0778533488045,2163 0.0777265772856,p2798 0.0773101043755
28,p3032 0.273896950032,757 0.258346110692,p2949 0.249607771609,2892 0.178544465689,2614 0.177064596784,1685 0.173920219567,2371 0.172207225232,740 0.169746369822,356 0.169746369822,136 0.16885909556,p2890 0.159022270159,517 0.154134410338,828 0.141838228688,3158 0.136134472754,p2849 0.1346754386,1846 0.132200169142,2562 0.131291649055,1687 0.130865863472,1688 0.130865863472,1690 0.12947700362,2088 0.12947700362,820 0.123469290028,1261 0.123465329158,1611 0.122859274929,270 0.121152165473,2934 0.119868120163,2969 0.11899845806,383 0.11808576907,3040 0.117837103459,2515 0.11621029335,36 0.115265455407,2776 0.115055771631,1723 0.109585490293,1822 0.107132674856,2951 0.106404032998,2630 0.106361194379,1776 0.105684439669,1532 0.105224864536,3133 0.105067925804,2900 0.104754533973,2070 0.100497339952,1695 0.093741193348,2197 0.093200698656,1989 0.0920509652356,652 0.0915943938864,2445 0.0913841966786,367 0.0880480516979,1704 0.0873768566779,2274 0.0868946935218,634 0.0863340542745,208 0.0859887683047,275 0.0850841129306,2973 0.0849984146292,2712 0.0849601024669,441 0.0846620412153,1928 0.082552526611,1623 0.080802410655,651 0.0793364351913,2625 0.0787127056387,1397 0.0777997690019,666 0.0762581345748,2450 0.0749835644752,657 0.0732784198251,2380 0.073212064484,1601 0.072649771943,371 0.0714564259664,2948 0.0714533565633,3070 0.0710003374618,397 0.070634534038,1034 0.0704524921168,2454 0.0703528994816,987 0.0700045156896,3059 0.0698782550661,2059 0.0690999999904,2725 0.0684787465033,2046 0.0682203589956,2894 0.067407119143,2327 0.0670435046649,2757 0.0667740046869,1952 0.0667483126846,1181 0.0661850954986,2401 0.0658617160779,797 0.0641004154074,3038 0.0637247573279,1890 0.06275171045,2306 0.0625253134044,292 0.0619405882037,616 0.0616795927884,944 0.0604128227238,3127 0.0602451792723,2289 0.0597249659739,2988 0.059557043077,2516 0.0594241809408,322 0.0584501439611,492 0.0583551574271,1014 0.0580789728065,2016 0.0580276446592,1342 0.0579217245269,2880 0.0575842150229,1345 0.0564558729193
29,p2089 0.219805857778,p2462 0.214572810515,p1537 0.213864142309,p1538 0.208868856852,p1840 0.192577457225,p1539 0.191022326667,p1841 0.176158534875,294 0.167361358736,197 0.167361358736,2087 0.159924260204,2644 0.15932036134,804 0.150882056667,p1967 0.144523414097,2200 0.133505691428,270 0.130859294914,1812 0.125808437844,1118 0.125487331255,628 0.123500655678,p2927 0.117730935673,2770 0.117639202182,626 0.115970804214,313 0.115109688633,286 0.115109688633,546 0.114077448833,353 0.114077448833,567 0.114077448833,826 0.114042576737,1933 0.113868734393,355 0.113457456661,568 0.113457456661,942 0.112196093867,2524 0.107403473453,443 0.107007298196,553 0.107007298196,3131 0.106789950751,216 0.10571158566,p1420 0.10461515729,348 0.104424243705,304 0.104424243705,1874 0.102256732831,904 0.101261320748,706 0.101261320748,738 0.101261320748,p1094 0.0981474577658,2229 0.097944601652,2325 0.0937760553155,903 0.0936567729787,455 0.0936567729787,2031 0.0927648934104,537 0.0927041614965,2694 0.0922065504643,470 0.0909036236198,1011 0.0904299983137,2232 0.0893890059421,184 0.0885320068631,1219 0.0884720080679,2507 0.0876005577089,2167 0.0875158695196,2334 0.0872482826585,659 0.0872425089685,807 0.0872425089685,2605 0.087036784623,737 0.0866627054006,979 0.0856522317969,1268 0.0856522317969,2206 0.0847743178042,1097 0.0847525129662,2122 0.0841361975452,2420 0.0838139728055,334 0.0835345695704,2109 0.0834086747246,2695 0.0828134587179,2138 0.0825960727798,944 0.0825234604127,2332 0.0824081719256,201 0.0823792488586,2276 0.0821333007826,3021 0.0819125925501,1171 0.081489657036,1257 0.0813205260873,2490 0.0799398681979,1039 0.0797656186791,2121 0.0785418009601,p3037 0.0784470854639,1725 0.0783002644035,1716 0.0781936339883,1894 0.0781936339883,371 0.0771817613205,1995 0.0770117473557,2267 0.0765641275637,1480 0.0761584513319,1386 0.0758317121568,1293 0.0748698314897,2767 0.0743366187484,2725 0.0739654999066,1710 0.0725447648294,1952 0.0720964177609,2095 0.0716437407984,2240 0.0714657023926,1504 0.0713362048464
30,1256 0.253754725243,25 0.195036574591,652 0.167702159475,18 0.157252139407,p1926 0.155496975243,651 0.145258797423,795 0.13581537994,987 0.128172783901,953 0.126420799284,1457 0.126267763453,238 0.119912336687,1461 0.119675256753,274 0.112479630967,597 0.108781662061,p2917 0.100241549894,1739 0.0984379559781,239 0.0964020436709,1196 0.0953786113335,2738 0.0932914670893,2341 0.0923145398455,1360 0.0881096871465,633 0.0854968667397,2457 0.0840826261566,1977 0.0839272997481,2818 0.0829794685479,2165 0.0813874157614,397 0.0812878336082,1400 0.0810973212111,p2786 0.0807412105612,643 0.0805732580149,2356 0.0796782222312,857 0.075855942666,3089 0.0751489362667,2859 0.0739367233853,1614 0.073601779582,2629 0.0728973413685,2882 0.0727396827403,1097 0.0718321649059,2988 0.0708311802359,2152 0.0701169719106,2689 0.0696161806764,1616 0.0695499877867,1267 0.0674916922905,2995 0.0674470771499,2407 0.0674084798709,320 0.0673128914037,1324 0.0663978514852,2631 0.0658626612452,2690 0.0657236054659,3134 0.0657084309315,1624 0.0649808917658,2345 0.0645035235085,2749 0.0639025143155,2553 0.0635312414853,2530 0.0634616987252,1485 0.0630945705022,2502 0.0628815962836,2853 0.062772621517,1511 0.0626712501033,1453 0.0625176832801,2030 0.0620928356189,2329 0.0616456556692,1046 0.0614543878873,2871 0.0609378545536,2405 0.0606657677073,1929 0.0602379421243,2375 0.0601854462035,3115 0.0601039787358,990 0.0595161976595,2947 0.0592247554443,2634 0.0592178695448,2314 0.0589290538061,3120 0.0588534997904,1860 0.0586254680294,1856 0.0583947569457,2758 0.0583086018088,2597 0.058259641993,3006 0.0582096693687,2396 0.0581407181048,1747 0.0580064060893,2632 0.0579227439923,1071 0.0578758008695,3128 0.0567922433484,2876 0.0562443091065,822 0.0557969483817,1393 0.0556512931027,380 0.0555507362217,3175 0.0555178505947,1484 0.0553788700645,3088 0.0549437095837,2537 0.0548280762681,2338 0.0548060939755,1541 0.0546020903888,2582 0.0544602120096,1233 0.0540875854465,2344 0.0535286490371,2343 0.0529067943438,1006 0.0528472107892,2739 0.0527960443621,2311 0.0523973085627
31,1106 0.237714308504,1686 0.199457447398,1144 0.180747663494,1952 0.178243350988,2529 0.168603196071,2528 0.168603196071,2065 0.166742886983,p3047 0.163741071043,189 0.161359321794,394 0.154851250683,1105 0.150731303069,2142 0.148019105727,3013 0.146153666506,2370 0.144149837303,171 0.144028625042,1660 0.142934121008,2283 0.14005098191,491 0.139804503716,157 0.138056122432,135 0.134323890878,1839 0.133200404687,1085 0.131713684696,987 0.128852688131,148 0.128734785985,528 0.123168405287,198 0.12259576697,208 0.121652726428,307 0.117953187616,1424 0.116324426359,175 0.11091136811,2188 0.110437849038,323 0.110254036075,1327 0.109173618656,392 0.106876493615,1659 0.1061487663,5 0.104356644401,657 0.103670743701,986 0.10288871585,1196 0.100801406366,439 0.100575440402,623 0.0993489649884,2486 0.0988740019216,931 0.0985874844837,2674 0.0984134318809,1929 0.0967952903647,3015 0.0961623836959,2446 0.0956791441265,797 0.0954053154342,415 0.0952105825143,p2125 0.0944304456232,1388 0.093752693484,91 0.0937069637864,533 0.0928914445917,166 0.0924012450279,1251 0.0921074334724,493 0.0917547299413,333 0.090324143229,721 0.0903176278887,295 0.0900376060668,2788 0.0896892252947,2231 0.0894963165136,1440 0.087898152147,1073 0.0876763330422,1261 0.0874142647316,2050 0.0870557056798,532 0.0864222114659,141 0.086258629848,97 0.0861242338415,1796 0.0856715789896,2 0.0853196060025,1927 0.0850052279078,2826 0.0844411244637,597 0.0840554827177,829 0.0831452826428,1741 0.0816807867856,331 0.0815053679987,240 0.080588710599,2118 0.0805638333079,1919 0.0805638333079,1891 0.0800052876104,1383 0.0790881921667,2687 0.0786344696833,2421 0.0780098187569,2041 0.0778428092246,1015 0.0767635517035,2211 0.0766398231722,1423 0.0760293138698,1233 0.0755884082271,1543 0.0751997486046,1846 0.0750332378409,2004 0.0745072596311,2406 0.0742707737111,1384 0.0741324800767,2174 0.0739827361407,89 0.0737543383286,893 0.0732025900447,1289 0.0728582575332,1980 0.0728251957626,606 0.0728142351449,1566 0.0723461241217
32,2161 0.276616720792,1839 0.274286622299,p3139 0.264931673381,2461 0.262652696727,2934 0.255817326767,2790 0.24811621811,2630 0.246082792307,2752 0.234582525888,2430 0.232911825347,1983 0.228420992605,1481 0.225863225665,2172 0.218998419103,2490 0.202366494816,1961 0.199700350163,3156 0.198286915586,270 0.193291988633,2484 0.188329523147,2408 0.182832248572,2290 0.181424849271,1504 0.180489317326,2155 0.180165314134,1529 0.179595560177,3018 0.179429771623,2177 0.179306226246,1822 0.175736066236,2763 0.175693217382,119 0.16560448417,1899 0.165295223293,2883 0.16435950807,1563 0.162281837479,2289 0.154091061083,1791 0.153308302821,2052 0.152111731379,p1145 0.151295868594,1905 0.150829966829,2524 0.147121476373,3040 0.146094736743,2877 0.14543908813,2619 0.144946555952,2368 0.144615460701,307 0.144462561597,2980 0.14184626841,2178 0.130008105054,2059 0.128690307183,2769 0.127899169187,2444 0.12289957406,1935 0.121253336493,1847 0.120498439956,559 0.119705187556,3124 0.118116760007,2015 0.117211108772,1934 0.115524251791,371 0.114005016928,2695 0.113972843018,2195 0.111770265615,2725 0.109254283974,2986 0.109003972096,1952 0.106493466677,2213 0.10563560816,1432 0.10558106728,2189 0.103799200676,2275 0.102944777413,1423 0.102365718213,1172 0.100347580853,1828 0.098962884,3164 0.0985588930434,2942 0.0956975983942,2767 0.0940433730989,1342 0.0924111036326,283 0.091283917894,89 0.0903302476108,1947 0.0896575556642,2701 0.0891633169722,908 0.0890499736506,1804 0.0890048766059,804 0.0874692938772,3100 0.0870387603952,692 0.0862450035008,2925 0.0859643202788,1660 0.0853975756643,488 0.0850268873275,2125 0.0846594403534,437 0.0838696905741,2830 0.0831620902178,269 0.0830046720622,2362 0.0829894436264,2697 0.0827475025922,492 0.0810690852807,2389 0.0809350805026,507 0.0806057007379,p366 0.0804857607607,475 0.0798550052872,3085 0.0798274112937,2568 0.079294786494,2856 0.0789960478344,1721 0.0780944729148,2273 0.0779229473314,776 0.077893149014,3037 0.0768134361593,2819 0.0767230073399
33,2335 0.211251010288,349 0.196953918929,1963 0.195093584554,1104 0.193506358702,2281 0.184987573949,1952 0.18040827152,1501 0.1675409802,496 0.1667215805,559 0.158155278362,315 0.155497170089,285 0.155497170089,256 0.15464457192,511 0.15464457192,777 0.15464457192,301 0.15464457192,936 0.15464457192,2043 0.152053325896,1954 0.152053325896,2824 0.150565293551,1809 0.149614161009,956 0.148092470286,2778 0.147120483666,85 0.143166283321,1990 0.140503262345,2325 0.139469948565,1285 0.136691797072,1577 0.136691797072,2697 0.136401842604,751 0.134548176974,955 0.132116492132,647 0.124016252538,325 0.124016252538,112 0.124016252538,70 0.123480493095,1707 0.120505830822,2806 0.120346127934,1766 0.118496698513,119 0.118453856573,1968 0.118269360294,1662 0.117152306133,p2805 0.116023644697,3062 0.113851797841,1617 0.112673868711,2554 0.111749782973,1876 0.108441837532,3016 0.108372744803,749 0.10628844977,635 0.102938462513,366 0.102340768368,2213 0.101506996515,378 0.100893981144,3059 0.0997208812422,609 0.0982786698232,608 0.0982786698232,506 0.0982786698232,259 0.0982786698232,3153 0.0980776200239,1782 0.0977161942581,3200 0.0965586153171,1151 0.0951699665567,2695 0.0949845359218,1274 0.0946047738461,1791 0.0940728411779,1802 0.0938793569694,213 0.0926647233261,1998 0.0921008625786,1351 0.09199321383,2544 0.0915767213239,1347 0.0909240951923,896 0.0905110767519,1683 0.0903458328989,1636 0.0898602746314,2415 0.0882735007193,2284 0.0873205946295,2758 0.0869753048825,2419 0.0864555530363,2133 0.0861725528296,1286 0.085558565834,1576 0.085558565834,2081 0.0854728551867,750 0.0853080429836,1353 0.0843327734916,1147 0.0838120124381,2447 0.0836299720086,831 0.0831999362807,485 0.0831999362807,1423 0.0825508304432,2505 0.082372352016,1599 0.0818696053244,2408 0.081617742523,1614 0.0814408015359,2239 0.0812131376442,525 0.080830647968,1883 0.0801608775803,1909 0.0801519816821,2074 0.0785073394701,2605 0.0781870255759,872 0.0778012497437,1141 0.0775235453109,2809 0.07653407225
34,89 0.19842386148,307 0.181093404761,35 0.1586045084,5 0.155855008732,2660 0.134536922657,515 0.131801801251,150 0.131801801251,1278 0.127137005136,112 0.124969343395,647 0.124969343395,325 0.124969343395,340 0.122294632288,819 0.122162625439,1763 0.113894818616,1667 0.113812351636,1893 0.113812351636,177 0.113736506762,1949 0.11034486306,231 0.108163178702,1524 0.108066146471,341 0.105172610715,1121 0.101597207291,507 0.101044593342,776 0.0976442298028,1999 0.0968454853638,1755 0.0923804188912,334 0.0919953464189,62 0.0903182195264,125 0.0902593684586,1643 0.0902018100477,2385 0.0889224689155,764 0.0887863375818,878 0.0887863375818,1191 0.0886973763508,1333 0.0882533560025,1882 0.0874667105141,1620 0.0871711013985,327 0.0862372749316,3161 0.0847646801311,2676 0.084701708082,388 0.0841171851406,2450 0.0837145946533,1080 0.0835451056321,1599 0.0824987903766,1618 0.0823701098742,226 0.082125385394,179 0.0813702722646,1086 0.0809753049969,1440 0.0808030513189,2124 0.0797065891127,1979 0.0797065891127,182 0.0795372490881,1832 0.0785971253584,1520 0.0785592674917,1254 0.0781789517456,890 0.0780289864473,2440 0.0774959969865,2458 0.0774959969865,2338 0.0773717827351,672 0.0763922203331,765 0.076301077033,884 0.076301077033,1567 0.0747950543426,1037 0.0741415587678,342 0.0736559008659,180 0.0736417689754,181 0.0731382754901,679 0.0695153448164,2229 0.0692440949229,1644 0.0688772699435,2822 0.0687683489039,842 0.068565619228,1397 0.0683126184496,1031 0.0676428312223,1940 0.0658707778427,1689 0.0658707778427,3130 0.0653471387465,1046 0.0633869800087,598 0.0632127836847,1932 0.0629520123176,1803 0.0627721790334,1615 0.0624234311381,1197 0.0612510603455,1961 0.059837440027,1450 0.0596641358271,848 0.0588582708292,3197 0.0588579472583,492 0.0583551574271,1014 0.0580789728065,2409 0.0576125238583,768 0.0575155274701,767 0.057337351039,1120 0.0562481151468,1867 0.0559049522713,2407 0.0553277505131,2227 0.0552510612313,2808 0.0551551042332,2999 0.0547680285013,435 0.0534390011202,2874 0.0527715955092
35,2932 0.230268941973,393 0.18870074175,2836 0.186356408573,1474 0.184089626631,2090 0.157279812164,496 0.152457746823,2165 0.149746137512,2681 0.148840683862,55 0.146902647901,3175 0.144269941053,1935 0.142697720235,2323 0.138671396636,1386 0.133422478875,2560 0.132456086327,526 0.131723932206,928 0.131723932206,634 0.131345559866,1244 0.123981453669,2645 0.123949368483,2414 0.117673269727,3071 0.114564744138,2516 0.113826856755,762 0.110441905506,2170 0.109007935804,2437 0.105369075927,112 0.104556854161,647 0.104556854161,325 0.104556854161,340 0.102319030295,819 0.102208585441,270 0.101363173979,791 0.101227240193,210 0.0984571111392,1214 0.0970734735564,2450 0.0950562827343,99 0.0937483267606,2169 0.0935231574299,64 0.0934142841316,21 0.091583556964,1397 0.0885122277348,2580 0.0885121208339,341 0.0879937192711,265 0.0878209534036,1 0.0870926613795,378 0.085062699899,209 0.0836957584284,2850 0.0834397964619,1396 0.0822821393699,1243 0.0819122742398,937 0.0792820384556,646 0.0792820384556,351 0.0792820384556,2167 0.0786345908714,3203 0.0786263915808,434 0.0784520877333,44 0.0777986457131,719 0.0774098775527,156 0.0768943851369,206 0.0757334296741,62 0.0755656439454,125 0.0755164056096,1893 0.0754678719856,1667 0.0754678719856,2325 0.0754394578391,2385 0.0743978752023,878 0.0742839795571,764 0.0742839795571,176 0.0741971012106,327 0.0721512807325,2166 0.0719093010757,1275 0.0718744193027,2164 0.0714393839334,1049 0.0714128258655,89 0.0712741502591,2676 0.0708665333314,1144 0.0706084723721,1020 0.0704357173726,388 0.0703774863517,1080 0.0698988502949,1599 0.0690234401455,226 0.0687110271229,179 0.068079254152,2958 0.0670123752383,1524 0.0668561335221,2567 0.0667739743991,182 0.0665456369325,1216 0.0663201791706,2253 0.0658508907712,54 0.0657241438152,2719 0.0652417626369,2440 0.064837802895,2458 0.064837802895,1009 0.0647958552611,717 0.0647421473768,765 0.063838061135,884 0.063838061135,2240 0.0635035112407,1392 0.0633162783908,3031 0.0629243287472,93 0.0623290196078
36,1131 0.359396511275,2476 0.253739535781,1737 0.235456645414,p1265 0.215366974621,p2110 0.214953423716,p2084 0.203559742197,2030 0.189521021521,720 0.189254118825,2112 0.18693903137,2698 0.183944883994,1399 0.175699486285,1141 0.174692024485,p1787 0.170236145834,p2733 0.169842853618,204 0.169018010236,2982 0.165006095468,2061 0.163193994373,2739 0.162885886366,p1836 0.161357111721,p2340 0.160938112055,1024 0.154553484707,1569 0.150939433711,p2836 0.150932224563,1073 0.148133862602,1012 0.140192411118,p1350 0.139041526618,p2179 0.137975216967,p1683 0.13659450134,633 0.135959697696,1548 0.13584667137,p1825 0.133186011061,2703 0.129842852046,949 0.128887336245,2754 0.127018169884,2908 0.120001108021,1137 0.119123108171,p2702 0.118872827991,1184 0.113505375178,2811 0.111549708752,p1768 0.110761986128,2603 0.107243937936,2794 0.103496057951,2643 0.102164929962,1335 0.101489617652,1855 0.0988397793087,2921 0.0974870672583,1306 0.0973566991024,2546 0.0972764353393,1020 0.0959430719821,208 0.0940876181487,1400 0.0937864645805,2788 0.0920521943535,2581 0.0918952478719,1153 0.0895510265633,1244 0.0891690644784,2492 0.0890043959997,1453 0.0873313037615,2980 0.0853903066773,1619 0.0837043124135,2795 0.0834464992602,1139 0.0833305472006,2641 0.0828332954871,2113 0.0815249565912,2684 0.081366480688,795 0.0811652138459,1989 0.0804067255749,2350 0.0798057542116,1527 0.0790996855319,1669 0.0784397677517,2481 0.0780112016625,2000 0.0777029556198,1668 0.0774834670752,2162 0.0767576715533,1682 0.0766501576246,2050 0.0766319976941,987 0.0765978891283,1917 0.0760051676974,2301 0.0752085226669,3045 0.0749634112298,2910 0.0745595228951,2505 0.0739538540099,2574 0.0737451323994,2786 0.0737333922029,2545 0.0733666124705,1612 0.0730673840369,2211 0.0727875478355,2184 0.0718942744822,2477 0.0718141747823,1794 0.0708453835404,1902 0.0694473026162,2880 0.0688642300359,292 0.0677744608477,196 0.0662757809334,617 0.0658646469365,1826 0.0655718255879,p2986 0.0653490914738,1525 0.065189349684,1549 0.0649676937436,1642 0.0649210804799,1921 0.0645460871853
